DepCode;DepLib;ComInsee;ComLib;InsNumeroInstall;InsNom;EquipementId;EquNbEquIdentique;ActCode;Sport / Activité;Niveau pratiqué;NatureLibelle;gps;InsNoVoie;InsLibelleVoie;InsCodePostal;Utilisation;Utilisateurs;typeerp;EquipementTypeCode;EquipementTypeLib;InsArrondissement;Famille type d'équipement
78;Yvelines;78383;Maurepas;783830002;Tennis de la Marniere;147711;3;7901;Tennis;Compétition régionale;Découvert;48.76379, 1.92726;;13 Rue de Chevreuse;78310;Récréation sportive,Performance sportive,Formation sportive;Scolaires / Universités,Clubs sportifs / Comités / Ligues / Fédérations,Autre(s) association(s) et groupes divers,Individuel(s) / Famille(s);;501;Court de tennis;;Court de tennis
78;Yvelines;78396;Mesnil-le-Roi;783960001;Tennis Club Mesnil le Roi;147757;2;7901;Tennis;Compétition régionale;Découvert;48.93566, 2.13663;6;Rue de Bellevue;78600;Performance sportive,Formation sportive;Clubs sportifs / Comités / Ligues / Fédérations;Établissement de plein air;501;Court de tennis;;Court de tennis
78;Yvelines;78410;Moisson;784100001;Terrain de Tennis et Salle Polyvalente;147851;1;7901;Tennis;Loisir - Entretien - Remise en forme;Découvert;49.07021, 1.68097;;Route de Lavacourt;78840;Récréation sportive;Clubs sportifs / Comités / Ligues / Fédérations,Individuel(s) / Famille(s);;1105;Mur de tennis;;Mur et fronton
78;Yvelines;78410;Moisson;784100002;Île de loisirs Boucles de Seine;308291;2;7901;Tennis;Compétition régionale;Découvert;49.06075, 1.68037;;Route de Mousseaux;78840;Récréation sportive,Performance sportive,Formation sportive;Scolaires / Universités,Clubs sportifs / Comités / Ligues / Fédérations,Individuel(s) / Famille(s);;501;Court de tennis;;Court de tennis
78;Yvelines;78420;Montfort-l'Amaury;784200002;Stade Ernest May;144687;3;7901;Tennis;Compétition départementale;Découvert;48.77542, 1.81523;;Place Nickenich;78490;Récréation sportive,Performance sportive,Formation sportive;Clubs sportifs / Comités / Ligues / Fédérations;Établissement de plein air;501;Court de tennis;;Court de tennis
78;Yvelines;78420;Montfort-l'Amaury;784200002;Stade Ernest May;144688;1;7901;Tennis;Compétition départementale;Intérieur;48.775728, 1.815394;;Place Nickenich;78490;Récréation sportive,Performance sportive,Formation sportive;Clubs sportifs / Comités / Ligues / Fédérations;Établissement sportif couvert;501;Court de tennis;;Court de tennis
78;Yvelines;78423;Montigny-le-Bretonneux;784230001;Complexe Sportif de Coubertin;144707;1;7901;Tennis;Loisir - Entretien - Remise en forme;Intérieur;48.77841, 2.03286;;2 Rue Charles Linne;78180;Récréation sportive,Performance sportive,Formation sportive;Scolaires / Universités,Clubs sportifs / Comités / Ligues / Fédérations,Autre(s) association(s) et groupes divers;Établissement sportif couvert;1901;Salle multisports;;Salle multisports
78;Yvelines;78423;Montigny-le-Bretonneux;784230012;Parc des Sports des 4 Paves du Roy;144758;1;7901;Tennis;Compétition nationale;Extérieur couvert;48.77603, 2.02603;;6 Rue Jacques Brugnon;78180;Performance sportive;Clubs sportifs / Comités / Ligues / Fédérations;Établissement de plein air;501;Court de tennis;;Court de tennis
78;Yvelines;78440;Mureaux;784400022;Lycee Vaucanson Jacques;144876;1;7901;Tennis;Scolaire;Découvert;48.98099, 1.92275;;14 Rue Albert Thomas;78130;Récréation sportive,Formation sportive;Scolaires / Universités;;1701;Plateau EPS/Multisports/city-stades;;Plateau EPS
78;Yvelines;78455;Noisy-le-Roi;784550001;Stade du Sibano;356207;1;7901;Tennis;Compétition régionale;Découvert;48.83995, 2.0651;;Avenue des Moulineaux;78590;Récréation sportive,Performance sportive,Formation sportive;Scolaires / Universités,Clubs sportifs / Comités / Ligues / Fédérations;Établissement de plein air;501;Court de tennis;;Court de tennis
78;Yvelines;78490;Plaisir;784900012;Tennis Club de Plaisir;148040;4;7901;Tennis;Compétition nationale;Découvert;48.81741, 1.95587;355;Rue Bretechelle;78370;Récréation sportive,Performance sportive,Formation sportive;Scolaires / Universités,Clubs sportifs / Comités / Ligues / Fédérations,Individuel(s) / Famille(s);;501;Court de tennis;;Court de tennis
78;Yvelines;78498;Poissy;784980009;Stade Leo Lagrange;148106;3;7901;Tennis;Compétition départementale;Découvert;48.93702, 2.0607;8;Rue du Stade;78300;Récréation sportive,Performance sportive,Formation sportive;Clubs sportifs / Comités / Ligues / Fédérations;;501;Court de tennis;;Court de tennis
78;Yvelines;78516;Raizeux;785160002;Terrain Multisports;148243;1;7901;Tennis;Entrainement;Découvert;48.62427, 1.68018;;Route des Ponts;78125;Récréation sportive,Performance sportive;Clubs sportifs / Comités / Ligues / Fédérations,Individuel(s) / Famille(s);;501;Court de tennis;;Court de tennis
78;Yvelines;78517;Rambouillet;785170018;Lycee Polyvalent Louis Bascan;148313;1;7901;Tennis;Entrainement;Intérieur;48.63678, 1.81875;5;Avenue du General Leclerc;78120;Récréation sportive,Performance sportive,Formation sportive;Scolaires / Universités,Clubs sportifs / Comités / Ligues / Fédérations;Établissement d'enseignement, colonie de vacances, crèche;1901;Salle multisports;;Salle multisports
78;Yvelines;78551;Saint-Germain-en-Laye;785510002;Stade Municipal G. Lefevre;148438;2;7901;Tennis;Entrainement;Découvert;48.91145, 2.08257;5;Avenue du President J. F. Kennedy;78100;Récréation sportive,Formation sportive;Clubs sportifs / Comités / Ligues / Fédérations;Établissement de plein air;1105;Mur de tennis;;Mur et fronton
78;Yvelines;78562;Saint-Léger-en-Yvelines;785620003;Terrain de Sports du Parc de la Mare Gautier;148521;3;7901;Tennis;Compétition départementale;Découvert;48.71973, 1.77009;;Route du Perray;78610;Récréation sportive,Performance sportive,Formation sportive;Clubs sportifs / Comités / Ligues / Fédérations;;501;Court de tennis;;Court de tennis
78;Yvelines;78565;Saint-Martin-des-Champs;785650001;Tennis;148537;1;7901;Tennis;Loisir - Entretien - Remise en forme;Découvert;48.88171, 1.71926;8;Chemin de Fontenelle;78790;Récréation sportive;Clubs sportifs / Comités / Ligues / Fédérations;;501;Court de tennis;;Court de tennis
78;Yvelines;78565;Saint-Martin-des-Champs;785650001;Tennis;148538;1;7901;Tennis;Loisir - Entretien - Remise en forme;Découvert;48.88152, 1.7191;8;Chemin de Fontenelle;78790;Récréation sportive;Clubs sportifs / Comités / Ligues / Fédérations,Individuel(s) / Famille(s);;501;Court de tennis;;Court de tennis
78;Yvelines;78571;Saint-Nom-la-Bretèche;785710005;Tennis de Saint-Nom-La-Breteche;148568;4;7901;Tennis;Compétition départementale;Découvert;48.85562, 2.02109;2;Avenue des Platanes;78860;Récréation sportive,Performance sportive,Formation sportive;Clubs sportifs / Comités / Ligues / Fédérations;;501;Court de tennis;;Court de tennis
78;Yvelines;78590;Senlisse;785900001;Tennis et Plateau d'Evolution;148652;1;7901;Tennis;Loisir - Entretien - Remise en forme;Découvert;48.68877, 1.97948;;Rue de Cernay la Ville;78720;Récréation sportive;Autre(s) association(s) et groupes divers;;501;Court de tennis;;Court de tennis
78;Yvelines;78616;Thoiry;786160001;Complexe Sportif de l'Agrade;314945;1;7901;Tennis;Compétition départementale;Intérieur;48.86831, 1.79551;;Rue des Vignettes;78770;Performance sportive,Formation sportive;Scolaires / Universités,Clubs sportifs / Comités / Ligues / Fédérations;;1901;Salle multisports;;Salle multisports
78;Yvelines;78621;Trappes;786210002;Complexe Sportif Youri Gargarine;148742;2;7901;Tennis;Entrainement;Intérieur;48.77641, 1.97931;;Rue Pierre Courtade;78190;Récréation sportive,Performance sportive;Scolaires / Universités,Clubs sportifs / Comités / Ligues / Fédérations;Établissement sportif couvert;1901;Salle multisports;;Salle multisports
78;Yvelines;78624;Triel-sur-Seine;786240002;Complexe Sportif Maurice Solleret;356385;2;7901;Tennis;Compétition régionale;Découvert;48.9756, 2.01875;61;Rue de Chanteloup;78510;Récréation sportive,Performance sportive,Formation sportive;Clubs sportifs / Comités / Ligues / Fédérations;Établissement de plein air;501;Court de tennis;;Court de tennis
78;Yvelines;78624;Triel-sur-Seine;786240002;Complexe Sportif Maurice Solleret;356386;2;7901;Tennis;Compétition régionale;Découvert;48.9755, 2.0189;61;Rue de Chanteloup;78510;Récréation sportive,Performance sportive,Formation sportive;Clubs sportifs / Comités / Ligues / Fédérations;Établissement de plein air;501;Court de tennis;;Court de tennis
78;Yvelines;78640;Vélizy-Villacoublay;786400005;Plateau Multisports;148873;1;7901;Tennis;Loisir - Entretien - Remise en forme;Découvert;48.781997, 2.171044;;Rue de Provence;78140;Récréation sportive;Individuel(s) / Famille(s);Établissement de plein air;1701;Plateau EPS/Multisports/city-stades;;Plateau EPS
78;Yvelines;78644;Verrière;786440001;Parc Cousteau;148965;2;7901;Tennis;Entrainement;Intérieur;48.74831, 1.95444;;Rue des Fleurs;78320;Récréation sportive,Formation sportive;Scolaires / Universités,Clubs sportifs / Comités / Ligues / Fédérations;Établissement sportif couvert;501;Court de tennis;;Court de tennis
78;Yvelines;78644;Verrière;786440001;Parc Cousteau;148966;1;7901;Tennis;Entrainement;Intérieur;48.74792, 1.95416;;Rue des Fleurs;78320;Récréation sportive,Formation sportive;Scolaires / Universités,Clubs sportifs / Comités / Ligues / Fédérations;Établissement sportif couvert;1901;Salle multisports;;Salle multisports
78;Yvelines;78644;Verrière;786440006;City-Stade - Orly Parc;353778;1;7901;Tennis;Loisir - Entretien - Remise en forme;Découvert;48.7532, 1.94013;;Rue Joseph Rollo;78320;Récréation sportive;Individuel(s) / Famille(s);Établissement de plein air;1701;Plateau EPS/Multisports/city-stades;;Plateau EPS
78;Yvelines;78650;Vésinet;786500004;Stade et Gymnase les Merlettes;342116;2;7901;Tennis;Entrainement;Découvert;48.90693, 2.122549;73 bis;Rue des Merlettes Montesson;78110;Formation sportive;Clubs sportifs / Comités / Ligues / Fédérations;;501;Court de tennis;;Court de tennis
78;Yvelines;78672;Villennes-sur-Seine;786720001;Stade Municipal;149171;2;7901;Tennis;Compétition régionale;Intérieur;48.93611, 1.99098;157;Rue des Pre Aux Moutons;78670;Récréation sportive,Performance sportive,Formation sportive;Clubs sportifs / Comités / Ligues / Fédérations,Autre(s) association(s) et groupes divers;Établissement sportif couvert;501;Court de tennis;;Court de tennis
78;Yvelines;78688;Voisins-le-Bretonneux;786880005;"Parc des Sports ""Maurice Laure""";149273;1;7901;Tennis;Non défini;Découvert;48.75623, 2.0479;;Rue de Port Royal;78960;;Scolaires / Universités,Clubs sportifs / Comités / Ligues / Fédérations;;501;Court de tennis;;Court de tennis
91;Essonne;91027;Athis-Mons;940540023;Complexe Sportif Orly Sud - Aeroport de Paris;157830;1;7901;Tennis;Entrainement;Intérieur;48.71293, 2.38257;;Avenue Jean Pierre Benard - Batiment 603 - Orly Zone Sud;94310;Récréation sportive,Formation sportive;Clubs sportifs / Comités / Ligues / Fédérations,Autre(s) association(s) et groupes divers;;1901;Salle multisports;;Salle multisports
91;Essonne;91041;Avrainville;910410001;Complexe Sportif;149368;1;7901;Tennis;Entrainement;Découvert;48.56479, 2.25053;;Rue des Halleverdiers;91630;Récréation sportive,Formation sportive;Clubs sportifs / Comités / Ligues / Fédérations,Individuel(s) / Famille(s);"Salle polyvalente à dominante sportive;Établissement sportif couvert";501;Court de tennis;;Court de tennis
91;Essonne;91064;Bièvres;910640001;Stade Municipal;149384;1;7901;Tennis;Entrainement;Découvert;48.75419, 2.22257;;Domaine Ratel;91570;Récréation sportive,Formation sportive;Autre(s) association(s) et groupes divers,Individuel(s) / Famille(s);Établissement de plein air;1105;Mur de tennis;;Mur et fronton
91;Essonne;91064;Bièvres;910640001;Stade Municipal;149388;1;7901;Tennis;Entrainement;Intérieur;48.75604, 2.22315;;Domaine Ratel;91570;Récréation sportive;Clubs sportifs / Comités / Ligues / Fédérations,Individuel(s) / Famille(s);Établissement sportif couvert;501;Court de tennis;;Court de tennis
91;Essonne;91064;Bièvres;910640005;Sporting Club de Bievres;149397;1;7901;Tennis;Entrainement;Intérieur;48.74949, 2.21733;;Rue Jonnieres - Rn 118;91570;Récréation sportive,Formation sportive;Individuel(s) / Famille(s);Établissement sportif couvert;501;Court de tennis;;Court de tennis
91;Essonne;91064;Bièvres;910640005;Sporting Club de Bievres;149398;2;7901;Tennis;Entrainement;Découvert;48.74943, 2.21814;;Rue Jonnieres - Rn 118;91570;Récréation sportive,Formation sportive;Individuel(s) / Famille(s);Établissement de plein air;501;Court de tennis;;Court de tennis
91;Essonne;91099;Boutigny-sur-Essonne;910990001;Complexe Sportif des Singes Verts;158825;1;7901;Tennis;Entrainement;Intérieur;48.4332, 2.38907;;Rue de Cheval Rue;91820;Récréation sportive,Performance sportive,Formation sportive;Scolaires / Universités,Clubs sportifs / Comités / Ligues / Fédérations,Autre(s) association(s) et groupes divers;Établissement sportif couvert;1901;Salle multisports;;Salle multisports
91;Essonne;91099;Boutigny-sur-Essonne;910990001;Complexe Sportif des Singes Verts;158828;2;7901;Tennis;Compétition départementale;Découvert;48.43436, 2.38923;;Rue de Cheval Rue;91820;Récréation sportive,Performance sportive,Formation sportive;Clubs sportifs / Comités / Ligues / Fédérations;Établissement de plein air;501;Court de tennis;;Court de tennis
75;Paris;75056;Paris;750560049;Centre Sportif Poliveau;140119;1;7901;Tennis;Compétition départementale;Intérieur;48.83977, 2.35737;39 BIS;Rue Poliveau;75005;Récréation sportive,Performance sportive,Formation sportive;Scolaires / Universités,Clubs sportifs / Comités / Ligues / Fédérations,Autre(s) association(s) et groupes divers;Établissement sportif couvert;1901;Salle multisports;75105;Salle multisports
75;Paris;75056;Paris;750560057;Lycee Louis le Grand;140138;1;7901;Tennis;Scolaire;Découvert;48.84754, 2.34445;123;Rue Saint Jacques;75005;Récréation sportive,Formation sportive;Scolaires / Universités;Établissement d'enseignement, colonie de vacances, crèche;1701;Plateau EPS/Multisports/city-stades;75105;Plateau EPS
75;Paris;75056;Paris;750560088;Ecole Alsacienne;140220;1;7901;Tennis;Entrainement;Intérieur;48.84169, 2.3345;109;Rue de Notre Dame des Champs;75006;Récréation sportive;Scolaires / Universités;"Salle polyvalente à dominante sportive;Établissement sportif couvert;Établissement d'enseignement, colonie de vacances, crèche";501;Court de tennis;75106;Court de tennis
75;Paris;75056;Paris;750560139;College Paul Gauguin;140357;1;7901;Tennis;Compétition départementale;Intérieur;48.8794, 2.34228;33;Rue Milton;75009;Récréation sportive,Performance sportive,Formation sportive;Scolaires / Universités,Clubs sportifs / Comités / Ligues / Fédérations,Autre(s) association(s) et groupes divers;Établissement sportif couvert;1901;Salle multisports;75109;Salle multisports
75;Paris;75056;Paris;750560141;Centre Sportif Valeyre;140364;1;7901;Tennis;Entrainement;Découvert;48.87757, 2.34572;24;Rue de Rochechouart;75009;Récréation sportive,Formation sportive;Scolaires / Universités,Clubs sportifs / Comités / Ligues / Fédérations,Autre(s) association(s) et groupes divers,Individuel(s) / Famille(s);"Salle polyvalente à dominante sportive;Établissement sportif couvert;Établissement d'enseignement, colonie de vacances, crèche";1701;Plateau EPS/Multisports/city-stades;75109;Plateau EPS
75;Paris;75056;Paris;750560173;Tep Verdun;140443;1;7901;Tennis;Entrainement;Découvert;48.87606, 2.36322;18;Avenue de Verdun;75010;Récréation sportive,Formation sportive;Scolaires / Universités,Clubs sportifs / Comités / Ligues / Fédérations,Autre(s) association(s) et groupes divers,Individuel(s) / Famille(s);"Établissement sportif couvert;Établissement de plein air";1701;Plateau EPS/Multisports/city-stades;75110;Plateau EPS
75;Paris;75056;Paris;750560335;Centre Sportif Georges Carpentier;140934;2;7901;Tennis;Compétition régionale;Intérieur;48.8187, 2.36623;81;Boulevard Massena;75013;Récréation sportive,Performance sportive,Formation sportive;Clubs sportifs / Comités / Ligues / Fédérations,Autre(s) association(s) et groupes divers,Individuel(s) / Famille(s);Établissement de plein air;501;Court de tennis;75113;Court de tennis
75;Paris;75056;Paris;750560338;Centre Sportif Charles Moureu;140956;1;7901;Tennis;Compétition régionale;Intérieur;48.82723, 2.36386;17;Avenue Edison;75013;Récréation sportive,Performance sportive,Formation sportive;Scolaires / Universités,Clubs sportifs / Comités / Ligues / Fédérations,Autre(s) association(s) et groupes divers,Individuel(s) / Famille(s);Structure gonflable;501;Court de tennis;75113;Court de tennis
