numinstallation;nominstallation;adresse;codepostal;new_name;new_code;actif;etat;date_creation;date_etat;date_valid;carac3;carac4;carac14;carac15;carac16;carac19;carac20;carac21;siret;uai;numequipement;nomequipement;codetypequipement;typequipement;famille;tagequipement;coordgpsx;coordgpsy;carac24;carac25;carac27;carac29;carac31;carac33;carac34;carac35;carac38;carac50;carac51;carac52;carac53;carac54;carac55;carac56;carac58;carac59;carac60;carac61;carac62;carac63;carac64;carac65;carac66;carac67;carac68;carac69;carac70;carac71;carac72;carac73;carac74;carac75;carac76;carac77;carac78;carac79;carac80;carac81;carac82;carac93;carac117;carac118;carac123;carac143;carac153;carac154;carac156;carac157;carac158;carac159;carac160;carac167;carac168;carac169;carac170;carac171;carac172;carac173;carac174;carac175;carac176;carac181;code_aps;epci_code;epci_nom;dep_code;dep_nom;reg_code;reg_nom;dep_code_filled;aca_nom;lib_bdv;code_bdv;coordonnees
I181720005;TERRAINS DE PETANQUE;Route de la Groutte;18200;Orval;18172;True;Attribué;2009-05-28;2019-11-08;2018-03-22;true;2014-11-26;;true;false;;"{""Handicap moteur""}";{};;;E005I181720005;Terrain de pétanque n°5 (Couvert);202;Terrain de pétanque;Boulodrome;validé;2.29133;46.43217;true;true;false;false;true;false;false;true;false;;false;false;;false;;;false;false;false;false;;;;;;5.0;10.0;12.0;120.0;;0.0;0.0;0.0;;;;;;;;;;;2011;;;{};{};"{""Bureau(x) club(s)"",Buvette,""Club(s) house"",""Local de rangement""}";{};{};Individuel(s), famille(s),Clubs sportifs, comités, ligues, fédérations;{};Surface naturelle;Extérieur couvert;A partir de 2005;;;;Commune;;Commune;;;"{""6001""}";200036135;CC Cœur de France;18;Cher;24;Centre-Val de Loire;18;Académie d'Orléans-Tours;Saint-Amand-Montrond;18197;46.43217, 2.29133
I181720005;TERRAINS DE PETANQUE;Route de la Groutte;18200;Orval;18172;True;Attribué;2009-05-28;2019-11-08;2018-03-22;true;2014-11-26;;true;false;;"{""Handicap moteur""}";{};;;E008I181720005;Terrain de pétanque n°13;202;Terrain de pétanque;Boulodrome;validé;2.29133;46.43217;false;true;false;false;true;false;false;true;false;;false;false;;false;;;false;false;false;false;;;;;;;6.0;12.0;69.0;2.0;0.0;0.0;0.0;;;;;;;;;;;;;;{};{};"{""Bureau(x) club(s)"",Buvette,""Club(s) house"",""Local de rangement""}";{};{};Individuel(s), famille(s),Clubs sportifs, comités, ligues, fédérations;{};Stabilisé/cendrée;Découvert;1995-2004;;;;Commune;;Commune;;;"{""6001""}";200036135;CC Cœur de France;18;Cher;24;Centre-Val de Loire;18;Académie d'Orléans-Tours;Saint-Amand-Montrond;18197;46.43217, 2.29133
I181720005;TERRAINS DE PETANQUE;Route de la Groutte;18200;Orval;18172;True;Attribué;2009-05-28;2019-11-08;2018-03-22;true;2014-11-26;;true;false;;"{""Handicap moteur""}";{};;;E009I181720005;Terrain de pétanque n°14 (entrainement);202;Terrain de pétanque;Boulodrome;validé;2.29133;46.43217;false;true;false;false;true;false;false;true;false;;false;false;;false;;;false;false;false;false;;;;;;;3.0;12.0;35.0;1.0;0.0;0.0;0.0;;;;;;;;;;;;;;{};{};"{""Bureau(x) club(s)"",Buvette,""Club(s) house"",""Local de rangement""}";{};{};Individuel(s), famille(s),Clubs sportifs, comités, ligues, fédérations;{};Stabilisé/cendrée;Découvert;1995-2004;;;;Commune;;Commune;;;"{""6001""}";200036135;CC Cœur de France;18;Cher;24;Centre-Val de Loire;18;Académie d'Orléans-Tours;Saint-Amand-Montrond;18197;46.43217, 2.29133
I181720005;TERRAINS DE PETANQUE;Route de la Groutte;18200;Orval;18172;True;Attribué;2009-05-28;2019-11-08;2018-03-22;true;2014-11-26;;true;false;;"{""Handicap moteur""}";{};;;E014I181720005;Terrains de pétanque n° 6, 7, 8, 9, 10, 11 4;202;Terrain de pétanque;Boulodrome;validé;2.29133;46.43217;false;true;false;false;true;false;false;true;false;;false;false;;false;;;false;false;false;false;;;;;;;6.0;12.0;69.0;2.0;0.0;0.0;0.0;;;;;;;;;;;;;Terrains 67/68, 69/70, 71/72, 73/78, 74/77, 75/76.;{};{};"{""Bureau(x) club(s)"",Buvette,""Club(s) house"",""Local de rangement""}";{};{};Individuel(s), famille(s),Clubs sportifs, comités, ligues, fédérations;{};Stabilisé/cendrée;Découvert;1995-2004;;;;Commune;;Commune;;;"{""6001""}";200036135;CC Cœur de France;18;Cher;24;Centre-Val de Loire;18;Académie d'Orléans-Tours;Saint-Amand-Montrond;18197;46.43217, 2.29133
I181970001;STADE DU PRE DES JONCS;Chemin du Pré des Joncs;18200;Saint-Amand-Montrond;18197;True;Attribué;2005-11-13;2019-11-08;2015-10-22;true;2015-07-10;;true;false;;"{""Handicap moteur""}";{};;;E002I181970001;Terrain n°1;2802;Terrain de football;Terrain de grands jeux;validé;2.48895;46.71982;true;false;false;true;true;false;true;true;false;;true;false;false;false;;false;false;false;false;false;;false;;2003;;;66.0;102.0;6 732.0;;0.0;2.0;4.0;;;;;;;;;;;1992;;;{};{PA};"{Buvette,Infirmierie,""Local de rangement"",""Salle(s) de réunion/cours""}";"{""Vétusté normale""}";{};Clubs sportifs, comités, ligues, fédérations,Autre - association(s) et groupes divers;{};Gazon naturel;Découvert;1985-1994;;1995-2004;;Commune;;Commune;;;"{""2901""}";200036135;CC Cœur de France;18;Cher;24;Centre-Val de Loire;18;Académie d'Orléans-Tours;Saint-Amand-Montrond;18197;46.71982, 2.48895
I181970003;COMPLEXE DE TENNIS JEAN DE CONTI;Rue des Flipottes;18200;Saint-Amand-Montrond;18197;True;Attribué;2005-11-13;2019-11-08;2018-03-22;true;2015-07-10;Pas de places matérialisées;true;false;;"{""Handicap moteur""}";{};;;E005I181970003;Court de mini tennis;501;Court de tennis;Court de tennis;validé;2.514395;46.716072;false;true;false;false;true;false;true;true;false;;false;false;false;false;;false;false;false;false;false;;false;;;;;9.0;18.0;158.0;;0.0;0.0;2.0;;;;;;;;;;;;;;{};{};"{""Bureau(x) club(s)"",Buvette,""Club(s) house"",""Local de rangement"",Autre}";{};{};Individuel(s), famille(s),Clubs sportifs, comités, ligues, fédérations;{};Béton;Découvert;;;;;Commune;;Commune;;;"{""7901""}";200036135;CC Cœur de France;18;Cher;24;Centre-Val de Loire;18;Académie d'Orléans-Tours;Saint-Amand-Montrond;18197;46.716072, 2.514395
I181970004;KARTING;Route de Montlucon;18200;Saint-Amand-Montrond;18197;True;Attribué;2011-11-23;2019-11-08;2015-10-22;true;2015-07-10;;true;false;;"{""Handicap moteur""}";{};;;E001I181970004;Circuit international de karting;409;Piste de kart;Circuit/piste de sports mécaniques;validé;2.54395;46.69231;false;false;false;true;true;false;true;true;false;false;true;false;false;false;;;false;false;false;false;;;;;;;8.0;1052.0;8 360.0;;0.0;0.0;0.0;;;;;;;;;;;1960;;;{};{};"{Reception/accueil,""Bureau(x) club(s)"",""Club(s) house"",Infirmierie,""Local de rangement""}";{};{};Clubs sportifs, comités, ligues, fédérations;{};Bitume;Découvert;1945-1964;;;;Association(s);;Association(s);;;"{""7102""}";200036135;CC Cœur de France;18;Cher;24;Centre-Val de Loire;18;Académie d'Orléans-Tours;Saint-Amand-Montrond;18197;46.69231, 2.54395
I181970005;AIRE DE LOISIR;Rue Georges Pompidou;18200;Saint-Amand-Montrond;18197;True;Attribué;2011-11-23;2019-11-08;2015-10-22;true;2015-07-10;;true;false;;"{""Handicap moteur""}";{};;;E001I181970005;Terrain de BMX;604;Piste de bicross;Equipement de cyclisme;validé;2.51575;46.71706;false;false;false;false;false;false;false;false;false;;false;false;;false;;;false;false;false;false;;;;;;;6.0;200.0;1 200.0;;0.0;0.0;0.0;;;;;;;;;;;2011;;;{};{};{};{};{};Individuel(s), famille(s);{};Stabilisé/cendrée;Site artificiel;A partir de 2005;;;;Commune;;Commune;;;"{""2202""}";200036135;CC Cœur de France;18;Cher;24;Centre-Val de Loire;18;Académie d'Orléans-Tours;Saint-Amand-Montrond;18197;46.71706, 2.51575
I181970006;CENTRE BALNEO LUDIQUE;Rue des Ciseleurs;18200;Saint-Amand-Montrond;18197;True;Attribué;2008-12-09;2019-11-08;2015-10-22;true;2015-07-10;;false;true;Piscine;"{""Handicap moteur""}";{Bus};;;E003I181970006;Bassin ludique;103;Bassin ludique de natation;Bassin de natation;validé;2.53165;46.72572;true;false;true;true;true;false;true;true;true;false;true;false;true;true;;true;true;false;true;false;;true;;;;;;;;;0.0;0.0;2.0;;;;;;236.0;0.8;1.2;;;2008;;;"{""Bain(s) de vapeur/Hammam"",""Bain(s) Bouillonant(s)"",Sauna,Solarium}";{};"{Reception/accueil,""Bureau(x) club(s)"",Infirmierie,""Local de rangement"",""Salle(s) de réunion/cours""}";{};{Solaire};Individuel(s), famille(s),Scolaires, universités;{};Carrelage;Intérieur;A partir de 2005;;;;Commune;;Commune;;;"{""5206""}";200036135;CC Cœur de France;18;Cher;24;Centre-Val de Loire;18;Académie d'Orléans-Tours;Saint-Amand-Montrond;18197;46.72572, 2.53165
I181970008;PETANQUE;Allée du Vernet;18200;Saint-Amand-Montrond;18197;True;Attribué;2015-10-22;2019-11-08;;false;2015-07-10;;true;false;;{};{};;;E001I181970008;Terrain de pétanque n°1;202;Terrain de pétanque;Boulodrome;validé;2.505261;46.734597;true;true;false;false;false;false;false;false;false;;false;false;;false;;;false;false;false;false;;;;;;;14.0;54.0;756.0;17.0;0.0;0.0;0.0;;;;;;;;;;;2012;;;{};{};{};{};{};Clubs sportifs, comités, ligues, fédérations;{};Stabilisé/cendrée;Découvert;A partir de 2005;;;;Commune;;Commune;;;"{""6001""}";200036135;CC Cœur de France;18;Cher;24;Centre-Val de Loire;18;Académie d'Orléans-Tours;Saint-Amand-Montrond;18197;46.734597, 2.505261
I181970009;ECOLE MALARD;8 Ernest Malard;18200;Saint-Amand-Montrond;18197;True;Attribué;2015-10-22;2019-11-08;;true;2015-07-10;;false;true;Etablissement scolaire;"{""Handicap moteur""}";{Bus};;;E001I181970009;Plateau EPS;1701;Multisports/City-stades;Multisports/City-stades;validé;2.507085;46.724147;false;true;false;false;false;false;false;false;false;;false;false;;false;;;false;false;false;false;;;;;;;18.0;37.0;666.0;;0.0;0.0;0.0;;;;;;;;;;;;;;{};{};{};{};{};Scolaires, universités;{};Bitume;Intérieur;;;;;Commune;;Commune;;;"{""1101"",""2901"",""3701""}";200036135;CC Cœur de France;18;Cher;24;Centre-Val de Loire;18;Académie d'Orléans-Tours;Saint-Amand-Montrond;18197;46.724147, 2.507085
I181970012;LAC DE VIRLAY;Route de Bourges;18200;Saint-Amand-Montrond;18197;True;Attribué;2005-12-11;2019-11-08;2015-10-22;true;2015-07-10;Grand parking mais pas de places délimitées;false;false;;"{""Handicap moteur""}";{Bus};;;E002I181970012;Base nautique de Vilray;2401;Site d'activités aquatiques et nautiques;Site d'activités aquatiques et nautiques;validé;2.48269;46.73352;false;false;false;false;true;false;true;true;false;false;true;false;true;false;;false;false;false;false;false;;false;;2014;;;;;400 000.0;;0.0;2.0;2.0;;;;;;;;;;;;;;{};{};"{Reception/accueil,""Bureau(x) club(s)"",Infirmierie,""Local de rangement"",""Salle(s) de réunion/cours""}";{};{};Individuel(s), famille(s),Clubs sportifs, comités, ligues, fédérations;{};Surface naturelle;Site artificiel;1995-2004;;A partir de 2005;;Commune;;Commune;;;"{""1701"",""8502"",""5002""}";200036135;CC Cœur de France;18;Cher;24;Centre-Val de Loire;18;Académie d'Orléans-Tours;Saint-Amand-Montrond;18197;46.73352, 2.48269
I181970015;BOULODROME;12 avenue de la république;18200;Saint-Amand-Montrond;18197;True;Attribué;2005-11-13;2019-11-08;2015-10-22;true;2015-07-10;;false;false;;"{""Handicap moteur""}";{Bus};;;E003I181970015;Terrain de pétanque n°2;202;Terrain de pétanque;Boulodrome;validé;2.50777;46.72652;true;false;false;true;true;false;false;true;false;;false;false;;false;;;false;false;false;false;;;;;;;12.0;21.0;252.0;;0.0;0.0;0.0;;;;;;;;;;;;;;{};{};"{""Bureau(x) club(s)"",Buvette,""Club(s) house""}";{};{};Clubs sportifs, comités, ligues, fédérations;{};Stabilisé/cendrée;Découvert;Avant 1945;;;;Commune;;Commune;;;"{""6001""}";200036135;CC Cœur de France;18;Cher;24;Centre-Val de Loire;18;Académie d'Orléans-Tours;Saint-Amand-Montrond;18197;46.72652, 2.50777
I181970016;CITY STADE DIDIER GERBAUD;Rue Hugues Lapaire;18200;Saint-Amand-Montrond;18197;True;Attribué;2005-11-14;2019-11-08;2015-10-22;true;2015-07-10;;false;false;;"{""Handicap moteur""}";{Bus};;;E002I181970016;Terrain de pétanque loisir;202;Terrain de pétanque;Boulodrome;validé;2.505261;46.736152;false;true;false;false;false;false;false;false;false;;false;false;;false;;;false;false;false;false;;;;;;;12.0;28.0;330.0;;0.0;0.0;0.0;;;;;;;;;;;;;;{};{};{};{};{};Individuel(s), famille(s);{};Sable;Découvert;;;;;Commune;;Commune;;;"{""6001""}";200036135;CC Cœur de France;18;Cher;24;Centre-Val de Loire;18;Académie d'Orléans-Tours;Saint-Amand-Montrond;18197;46.736152, 2.505261
I181970018;COMPLEXE GEORGES BARATON;Rue Pierre de Coubertin;18200;Saint-Amand-Montrond;18197;True;Attribué;2005-11-22;2019-11-08;2015-10-22;true;2015-07-10;;false;true;Complexe sportif;"{""Handicap moteur""}";{Bus};;;E004I181970018;Terrain de football;2802;Terrain de football;Terrain de grands jeux;validé;2.51036;46.71603;true;false;false;true;false;false;false;false;false;;false;false;;false;;;false;false;false;false;;;;;;;54.0;94.0;5 029.0;;0.0;0.0;0.0;;;;;;;;;;;2007;;Competition feminine / jeunes;{};{PA};{};{};{};Clubs sportifs, comités, ligues, fédérations,Scolaires, universités,Autre - association(s) et groupes divers;{};Gazon naturel;Découvert;A partir de 2005;;;;Commune;;Commune;;;"{""2901""}";200036135;CC Cœur de France;18;Cher;24;Centre-Val de Loire;18;Académie d'Orléans-Tours;Saint-Amand-Montrond;18197;46.71603, 2.51036
I181970018;COMPLEXE GEORGES BARATON;Rue Pierre de Coubertin;18200;Saint-Amand-Montrond;18197;True;Attribué;2005-11-22;2019-11-08;2015-10-22;true;2015-07-10;;false;true;Complexe sportif;"{""Handicap moteur""}";{Bus};;;E006I181970018;Stade d'athlétisme;1001;Stade d’athlétisme;Equipement d'athlétisme;validé;2.51126;46.71594;false;false;false;false;true;false;false;false;false;;false;false;;false;;;false;false;false;false;;;;;;;;;;;0.0;0.0;0.0;;;;;;;;;333.0;;2007;;;{};{};{Infirmierie};{};{};Individuel(s), famille(s),Clubs sportifs, comités, ligues, fédérations,Scolaires, universités,Autre - association(s) et groupes divers;{};Synthétique (hors gazon);Découvert;A partir de 2005;;;;Commune;;Commune;;;"{""503"",""502"",""501"",""8301""}";200036135;CC Cœur de France;18;Cher;24;Centre-Val de Loire;18;Académie d'Orléans-Tours;Saint-Amand-Montrond;18197;46.71594, 2.51126
I181970019;CAMPING DE LA ROCHE;Rue de la Roche;18200;Saint-Amand-Montrond;18197;True;Attribué;2005-11-22;2019-11-08;2015-10-22;true;2015-07-10;;true;true;Base de plein air et/ou de loisirs;"{""Handicap moteur""}";{};;;E003I181970019;Terrain de pétanque;202;Terrain de pétanque;Boulodrome;validé;2.49051;46.71776;true;false;false;true;false;false;false;true;true;;false;false;;false;;;false;false;false;false;;;;;;;18.0;28.0;504.0;;0.0;0.0;0.0;;;;;;;;;;;;;;{};{PA};{};{};{};Individuel(s), famille(s);{};Sable;Découvert;1975-1984;;;;Commune;;Privé non commercial;;;"{""6001""}";200036135;CC Cœur de France;18;Cher;24;Centre-Val de Loire;18;Académie d'Orléans-Tours;Saint-Amand-Montrond;18197;46.71776, 2.49051
I181970020;LYCEE PROFESSIONNEL JEAN GUEHENNO;31 Rue des Sables;18200;Saint-Amand-Montrond;18197;True;Attribué;2005-11-22;2019-11-08;2015-10-22;true;2015-07-10;;false;true;Etablissement scolaire;"{""Handicap moteur""}";{Bus};;;E001I181970020;Salle multisports;1901;Salle multisports (gymnase);Salle multisports;validé;2.50632;46.73435;true;false;false;true;true;false;true;true;false;;true;false;false;false;;false;false;false;false;false;;false;;1997;5.0;;13.0;30.0;390.0;;0.0;1.0;2.0;;;;;;;;;;;;;;{};{X};"{""Local de rangement""}";"{""Inadaptation aux attentes des usagers"",""Vétusté normale""}";{Gaz};Scolaires, universités;{};Synthétique (hors gazon);Intérieur;1965-1974;;1995-2004;;Région;;Commune;;;"{""701"",""1101"",""3701""}";200036135;CC Cœur de France;18;Cher;24;Centre-Val de Loire;18;Académie d'Orléans-Tours;Saint-Amand-Montrond;18197;46.73435, 2.50632
I181970021;STADE VELODROME ALPHONSE GESSET;Rue Hugues Lapaire;18200;Saint-Amand-Montrond;18197;True;Attribué;2005-11-22;2019-11-08;2015-10-22;true;2015-07-10;;true;true;Complexe sportif;"{""Handicap moteur""}";{};;;E001I181970021;Piste vélodrome;607;Vélodrome;Equipement de cyclisme;validé;2.5052;46.73513;false;false;false;true;true;false;true;true;false;;false;false;false;false;false;false;false;false;false;false;false;false;13/08/1988;1988;;;;400.0;;;400.0;2.0;4.0;;;;;;;;;;;;;;{};{PA};"{Buvette,""Club(s) house"",""Local contrôle anti-dopage"",Infirmierie,""Local de rangement""}";{};{};Clubs sportifs, comités, ligues, fédérations,Autre - association(s) et groupes divers;{};Béton;Découvert;Avant 1945;1985-1994;1985-1994;;Commune;;Commune;;;"{""2203""}";200036135;CC Cœur de France;18;Cher;24;Centre-Val de Loire;18;Académie d'Orléans-Tours;Saint-Amand-Montrond;18197;46.73513, 2.5052
I181970022;GYMNASE PIERRE OLIVIER;Rue des Tilleuls;18200;Saint-Amand-Montrond;18197;True;Attribué;2005-11-22;2019-11-08;2015-10-22;true;2015-07-10;;false;true;Complexe sportif;"{""Handicap moteur""}";{Bus};;;E001I181970022;Salle multisport;1901;Salle multisports (gymnase);Salle multisports;validé;2.51318;46.7323;true;false;false;true;true;false;true;true;false;;true;false;false;true;false;false;false;false;true;false;false;false;09/10/1999;;3.0;9.0;24.0;45.0;1 080.0;;488.0;2.0;2.0;;;;;;;;;;;1999;;;{};{X};"{""Bureau(x) club(s)"",Infirmierie,""Local de rangement"",""Salle(s) de réunion/cours"",Autre}";{};{Gaz};Clubs sportifs, comités, ligues, fédérations,Scolaires, universités,Autre - association(s) et groupes divers;{};Synthétique (hors gazon);Intérieur;1995-2004;1995-2004;;;Commune;;Commune;;;"{""101"",""701"",""1101"",""3701"",""8801""}";200036135;CC Cœur de France;18;Cher;24;Centre-Val de Loire;18;Académie d'Orléans-Tours;Saint-Amand-Montrond;18197;46.7323, 2.51318
I181970022;GYMNASE PIERRE OLIVIER;Rue des Tilleuls;18200;Saint-Amand-Montrond;18197;True;Attribué;2005-11-22;2019-11-08;2015-10-22;true;2015-07-10;;false;true;Complexe sportif;"{""Handicap moteur""}";{Bus};;;E004I181970022;Piste isolée;1004;Piste d'athlétisme isolée;Equipement d'athlétisme;validé;2.51321;46.73279;false;false;false;true;false;false;false;false;false;;true;false;;false;;;false;false;false;false;;;;;;;6.0;200.0;1 200.0;6.0;0.0;0.0;0.0;;;;;;;;;;;1999;;;{};{PA};{};{};{};Scolaires, universités;{};Bitume;Découvert;1995-2004;;;;Commune;;Commune;;;"{""503""}";200036135;CC Cœur de France;18;Cher;24;Centre-Val de Loire;18;Académie d'Orléans-Tours;Saint-Amand-Montrond;18197;46.73279, 2.51321
I181970022;GYMNASE PIERRE OLIVIER;Rue des Tilleuls;18200;Saint-Amand-Montrond;18197;True;Attribué;2005-11-22;2019-11-08;2015-10-22;true;2015-07-10;;false;true;Complexe sportif;"{""Handicap moteur""}";{Bus};;;E008I181970022;Aire de lancer;1002;Aire de lancer;Equipement d'athlétisme;validé;2.51293;46.73196;false;true;false;false;false;false;false;false;false;;false;false;;false;;;false;false;false;false;;;;;;;16.0;19.0;304.0;;0.0;0.0;0.0;;;;;;;;;;;1999;;;{};{};{};{};{};Scolaires, universités;{};Sable;Découvert;1995-2004;;;;Commune;;Commune;;;"{""502""}";200036135;CC Cœur de France;18;Cher;24;Centre-Val de Loire;18;Académie d'Orléans-Tours;Saint-Amand-Montrond;18197;46.73196, 2.51293
I181970022;GYMNASE PIERRE OLIVIER;Rue des Tilleuls;18200;Saint-Amand-Montrond;18197;True;Attribué;2005-11-22;2019-11-08;2015-10-22;true;2015-07-10;;false;true;Complexe sportif;"{""Handicap moteur""}";{Bus};;;E010I181970022;Terrain de football n°1;2802;Terrain de football;Terrain de grands jeux;validé;2.515374;46.731387;false;true;false;false;false;false;false;false;false;;false;false;;false;;;false;false;false;false;;;;;;;34.0;35.0;1 190.0;;0.0;0.0;0.0;;;;;;;;;;;2012;;;{};{};{};{};{};Individuel(s), famille(s),Scolaires, universités;{};Surface naturelle;Découvert;A partir de 2005;;;;Commune;;Commune;;;"{""2901""}";200036135;CC Cœur de France;18;Cher;24;Centre-Val de Loire;18;Académie d'Orléans-Tours;Saint-Amand-Montrond;18197;46.731387, 2.515374
I181970022;GYMNASE PIERRE OLIVIER;Rue des Tilleuls;18200;Saint-Amand-Montrond;18197;True;Attribué;2005-11-22;2019-11-08;2015-10-22;true;2015-07-10;;false;true;Complexe sportif;"{""Handicap moteur""}";{Bus};;;E013I181970022;Aires de Saut 2;1003;Aire de saut;Equipement d'athlétisme;validé;2.51337;46.73175;false;false;false;false;false;false;false;false;false;;false;false;;false;;;false;false;false;false;;;;;;;3.0;46.0;138.0;;;0.0;0.0;;;;;;;;;;;1999;;;{};{};{};{};{};Scolaires, universités;{};Bitume;Découvert;1995-2004;;;;Commune;;Commune;;;"{""501""}";200036135;CC Cœur de France;18;Cher;24;Centre-Val de Loire;18;Académie d'Orléans-Tours;Saint-Amand-Montrond;18197;46.73175, 2.51337
I181970024;STADE JEAN MARIE DURAND;Rue Sarrault;18200;Saint-Amand-Montrond;18197;True;Attribué;2005-11-22;2019-11-08;2015-10-22;true;2015-07-10;;false;false;;"{""Handicap moteur""}";{Bus};;;E001I181970024;Terrain de rugby;2803;Terrain de rugby;Terrain de grands jeux;validé;2.50061;46.73599;true;false;false;true;true;false;true;true;false;;false;false;false;false;false;false;false;false;false;false;false;false;;2013;5.0;;69.0;120.0;8 280.0;;200.0;1.0;2.0;;;;;;;;;;;1989;;2013 = construction du club house;{};{PA,X};"{""Bureau(x) club(s)"",Buvette,""Club(s) house"",Infirmierie,""Local de rangement""}";"{""Inadaptation aux attentes des usagers""}";{};Clubs sportifs, comités, ligues, fédérations,Scolaires, universités;{};Gazon naturel;Découvert;1985-1994;;A partir de 2005;;Commune;;Commune;;;"{""6401""}";200036135;CC Cœur de France;18;Cher;24;Centre-Val de Loire;18;Académie d'Orléans-Tours;Saint-Amand-Montrond;18197;46.73599, 2.50061
I182310001;CHEMINS DE RANDONNEE;place de la mairie  Les Vivons;18210;Saint-Pierre-les-Étieux;18231;True;Attribué;2005-10-24;2019-11-08;2013-09-26;false;2013-03-09;;true;false;;{};{};;;E001I182310001;Circuit des trois écluses;3012;Boucle de randonnée;Divers équipements Sports de nature;validé;2.59328;46.73928;false;true;false;false;false;false;false;false;false;;false;;;false;false;false;false;;false;;false;false;;;;;;8000.0;;;0.0;0.0;0.0;;;;;;;;;;;;;2h de marche;{};{};{};{};{};Individuel(s), famille(s);{};Surface naturelle;Site naturel aménagé;1985-1994;;;;Commune;;Commune;;;"{""6201""}";200036135;CC Cœur de France;18;Cher;24;Centre-Val de Loire;18;Académie d'Orléans-Tours;Saint-Amand-Montrond;18197;46.73928, 2.59328
I182310001;CHEMINS DE RANDONNEE;place de la mairie  Les Vivons;18210;Saint-Pierre-les-Étieux;18231;True;Attribué;2005-10-24;2019-11-08;2013-09-26;false;2013-03-09;;true;false;;{};{};;;E004I182310001;Circuit de 8 km;3012;Boucle de randonnée;Divers équipements Sports de nature;validé;2.59328;46.7392;false;true;false;false;false;false;false;false;false;;false;;;false;false;false;false;;false;;false;false;;;;;;8000.0;;;0.0;0.0;0.0;;;;;;;;;;;;;;{};{};{};{};{};Individuel(s), famille(s);{};Surface naturelle;Site naturel aménagé;1985-1994;;;;Commune;;Commune;;;"{""6201""}";200036135;CC Cœur de France;18;Cher;24;Centre-Val de Loire;18;Académie d'Orléans-Tours;Saint-Amand-Montrond;18197;46.7392, 2.59328
I182310002;ZONE DE JEUX DE LA SALLE DES FETES;Le Donat Les Vivons;18210;Saint-Pierre-les-Étieux;18231;True;Attribué;2005-10-23;2019-11-08;2013-09-26;true;2013-03-09;;true;false;;"{""Handicap moteur""}";{};;;E002I182310002;Plateau sportif;1701;Multisports/City-stades;Multisports/City-stades;validé;2.5951659;46.734187;false;true;false;false;false;false;false;false;false;;false;;;false;false;false;false;;false;;false;false;;;;;9.0;22.0;198.0;;0.0;0.0;0.0;;;;;;;;;;;;;;{};{};{};{};{};Individuel(s), famille(s);{};Bitume;Découvert;;;;;Commune;;Commune;;;"{""1101"",""2901""}";200036135;CC Cœur de France;18;Cher;24;Centre-Val de Loire;18;Académie d'Orléans-Tours;Saint-Amand-Montrond;18197;46.734187, 2.5951659
I182310002;ZONE DE JEUX DE LA SALLE DES FETES;Le Donat Les Vivons;18210;Saint-Pierre-les-Étieux;18231;True;Attribué;2005-10-23;2019-11-08;2013-09-26;true;2013-03-09;;true;false;;"{""Handicap moteur""}";{};;;E003I182310002;Terrains de pétanque 2;202;Terrain de pétanque;Boulodrome;validé;2.595541;46.73435;false;true;false;false;false;false;false;false;false;;false;;;false;false;false;false;;false;;false;false;;;;;8.0;25.0;200.0;;0.0;0.0;0.0;;;;;;;;;;;;;;{};{};{};{};{};Individuel(s), famille(s);{};Sable;Découvert;1985-1994;;;;Commune;;Commune;;;"{""6001""}";200036135;CC Cœur de France;18;Cher;24;Centre-Val de Loire;18;Académie d'Orléans-Tours;Saint-Amand-Montrond;18197;46.73435, 2.595541
I182310003;CENTRE EQUESTRE DEUQUET ET FILS;Gâteau;18210;Saint-Pierre-les-Étieux;18231;True;Attribué;2005-12-29;2019-11-08;2013-09-26;false;2013-03-09;;true;false;;{};{};;;E001I182310003;Manège n°1;903;Manège;Equipement équestre;validé;2.57218;46.72313;true;false;false;true;true;false;false;true;false;;false;;;false;false;false;false;;false;;false;false;;;;;20.0;60.0;1 200.0;;0.0;0.0;0.0;;;;;;;;;;;1985;;;{};{};"{""Bureau(x) club(s)"",""Club(s) house""}";{};{};Individuel(s), famille(s),Clubs sportifs, comités, ligues, fédérations;{};Sable;Extérieur couvert;1985-1994;;;;Etablissement privé commercial;;Etablissement privé commercial;;;"{""2601""}";200036135;CC Cœur de France;18;Cher;24;Centre-Val de Loire;18;Académie d'Orléans-Tours;Saint-Amand-Montrond;18197;46.72313, 2.57218
I182310003;CENTRE EQUESTRE DEUQUET ET FILS;Gâteau;18210;Saint-Pierre-les-Étieux;18231;True;Attribué;2005-12-29;2019-11-08;2013-09-26;false;2013-03-09;;true;false;;{};{};;;E002I182310003;Manège n°2;903;Manège;Equipement équestre;validé;2.57218;46.72313;true;false;false;true;true;false;false;true;false;;false;;;false;false;false;false;;false;;false;false;;;5.0;;16.0;35.0;400.0;;0.0;0.0;0.0;;;;;;;;;;;1978;;;{};{PA};"{""Bureau(x) club(s)"",""Club(s) house""}";{};{};Individuel(s), famille(s),Clubs sportifs, comités, ligues, fédérations;{};Sable;Extérieur couvert;1975-1984;;;;Etablissement privé commercial;;Etablissement privé commercial;;;"{""2601""}";200036135;CC Cœur de France;18;Cher;24;Centre-Val de Loire;18;Académie d'Orléans-Tours;Saint-Amand-Montrond;18197;46.72313, 2.57218
